work_order_id,catalog_id,supplier,device_type,technician,shift,build_date,logcnt_ERROR,logcnt_INFO,logcnt_WARN,logcnt_total,loglen_avg,cl_0,cl_1,cl_-1,saw_noise,failure_label
WO-0003450,CAT-1116,SPLR_08,STORAGE_NODE,Adam,A,2025-02-13,3,10,4,17,31.235294117647058,0,0,1,1,0
WO-0003451,CAT-1118,SPLR_08,RACK2U,Erica,C,2025-02-13,2,7,2,11,27.727272727272727,0,0,1,1,0
WO-0003452,CAT-1025,SPLR_13,RACK1U,Amy,B,2025-02-13,2,9,5,16,28.3125,0,0,1,1,0
WO-0003453,CAT-1106,SPLR_12,EMBEDDED_B,John,A,2025-02-13,2,6,3,11,29.272727272727273,0,0,1,1,0
WO-0003454,CAT-1085,SPLR_10,EMBEDDED_A,Shannon,A,2025-02-13,2,5,1,8,28.75,0,0,1,1,0
WO-0003455,CAT-1028,SPLR_08,RACK1U,Nathaniel,A,2025-02-13,2,6,3,11,31.09090909090909,0,0,1,1,0
WO-0003456,CAT-1074,SPLR_03,RACK2U,Philip,B,2025-02-13,1,3,3,7,28.142857142857142,0,0,1,1,0
WO-0003457,CAT-1103,SPLR_03,STORAGE_NODE,Erin,A,2025-02-13,1,9,1,11,31.181818181818183,0,0,1,1,0
WO-0003458,CAT-1048,SPLR_11,EMBEDDED_A,Alexis,B,2025-02-13,2,5,0,7,27.857142857142858,0,0,1,1,0
WO-0003459,CAT-1077,SPLR_03,RACK1U,Donna,A,2025-02-13,4,6,6,16,37.5,0,0,1,1,0
WO-0003460,CAT-1094,SPLR_08,RACK2U,Michael,A,2025-02-13,3,5,3,11,37.63636363636363,0,0,1,1,0
WO-0003461,CAT-1088,SPLR_12,STORAGE_NODE,Donna,A,2025-02-13,1,7,2,10,28.5,0,0,1,1,0
WO-0003462,CAT-1039,SPLR_02,EMBEDDED_B,Gregory,A,2025-02-13,5,11,3,19,33.8421052631579,1,0,0,0,0
WO-0003463,CAT-1041,SPLR_13,RACK1U,Heather,C,2025-02-13,1,8,3,12,27.916666666666668,0,0,1,1,0
WO-0003464,CAT-1053,SPLR_15,STORAGE_NODE,Alexis,B,2025-02-13,2,6,2,10,29.9,0,0,1,1,0
WO-0003465,CAT-1035,SPLR_02,EMBEDDED_B,Dawn,B,2025-02-13,3,4,2,9,27.22222222222222,0,0,1,1,1
WO-0003466,CAT-1009,SPLR_07,U25,Andrew,C,2025-02-13,1,6,3,10,29.8,0,0,1,1,0
WO-0003467,CAT-1096,SPLR_10,EMBEDDED_B,Katelyn,B,2025-02-13,1,8,3,12,28.666666666666668,0,0,1,1,0
WO-0003468,CAT-1001,SPLR_14,EDGE_AI,Anthony,B,2025-02-13,2,5,2,9,32.44444444444444,0,0,1,1,0
WO-0003469,CAT-1046,SPLR_15,NUC,John,A,2025-02-13,3,7,1,11,32.72727272727273,0,0,1,1,1
WO-0003470,CAT-1069,SPLR_08,NUC,Anthony,A,2025-02-13,2,9,4,15,30.933333333333334,0,0,1,1,0
WO-0003471,CAT-1092,SPLR_10,EMBEDDED_A,Katherine,C,2025-02-13,5,5,4,14,32.714285714285715,0,0,1,1,0
WO-0003472,CAT-1019,SPLR_10,EDGE_AI,Thomas,A,2025-02-13,4,5,6,15,34.46666666666667,0,0,1,1,0
WO-0003473,CAT-1084,SPLR_15,NUC,Anthony,A,2025-02-13,3,5,4,12,38.333333333333336,1,0,0,0,0
WO-0003474,CAT-1014,SPLR_01,STORAGE_NODE,Jonathan,A,2025-02-13,2,5,2,9,33.0,1,0,0,0,0
WO-0003475,CAT-1075,SPLR_13,U25,Kyle,A,2025-02-13,5,7,3,15,37.2,1,0,0,0,1
WO-0003476,CAT-1013,SPLR_17,RACK2U,Lisa,B,2025-02-13,7,5,3,15,40.53333333333333,0,0,1,1,0
WO-0003477,CAT-1033,SPLR_10,EDGE_AI,Kathy,A,2025-02-13,9,6,1,16,34.4375,0,0,1,1,0
WO-0003478,CAT-1030,SPLR_17,EMBEDDED_A,Susan,A,2025-02-13,1,7,2,10,29.1,0,0,1,1,0
WO-0003479,CAT-1039,SPLR_16,EDGE_AI,Jody,A,2025-02-13,5,6,4,15,29.466666666666665,0,0,1,1,0
WO-0003480,CAT-1027,SPLR_15,RACK1U,Adam,B,2025-02-13,4,7,2,13,27.846153846153847,0,0,1,1,0
WO-0003481,CAT-1111,SPLR_12,STORAGE_NODE,Gilbert,A,2025-02-13,7,6,2,15,40.333333333333336,0,0,1,1,0
WO-0003482,CAT-1059,SPLR_03,U25,Adam,B,2025-02-13,1,7,0,8,31.0,0,0,1,1,0
WO-0003483,CAT-1013,SPLR_03,EMBEDDED_A,Andrew,A,2025-02-13,7,9,3,19,32.94736842105263,0,0,1,1,0
WO-0003484,CAT-1049,SPLR_03,U25,Katherine,A,2025-02-13,3,2,4,9,38.77777777777778,0,0,1,1,0
WO-0003485,CAT-1017,SPLR_10,EMBEDDED_B,Adrienne,C,2025-02-13,1,11,1,13,28.076923076923077,0,0,1,1,0
WO-0003486,CAT-1031,SPLR_12,EDGE_AI,Nathaniel,B,2025-02-13,8,9,2,19,39.31578947368421,0,0,1,1,0
WO-0003487,CAT-1108,SPLR_12,NUC,Anthony,A,2025-02-13,1,6,1,8,28.375,0,0,1,1,0
WO-0003488,CAT-1058,SPLR_03,RACK1U,Anthony,A,2025-02-13,0,2,2,4,33.5,0,0,1,1,0
WO-0003489,CAT-1095,SPLR_12,STORAGE_NODE,Amy,B,2025-02-13,1,3,1,5,32.6,1,0,0,0,0
WO-0003490,CAT-1019,SPLR_08,NUC,Nathaniel,C,2025-02-13,0,6,1,7,29.571428571428573,0,0,1,1,0
WO-0003491,CAT-1041,SPLR_13,RACK2U,Anthony,B,2025-02-13,4,7,0,11,33.09090909090909,0,0,1,1,0
WO-0003492,CAT-1017,SPLR_13,EMBEDDED_B,Carmen,A,2025-02-13,1,1,2,4,25.5,0,0,1,1,0
WO-0003493,CAT-1007,SPLR_01,EMBEDDED_B,Daniel,C,2025-02-13,4,5,5,14,35.285714285714285,0,0,1,1,0
WO-0003494,CAT-1077,SPLR_10,EMBEDDED_A,Marissa,A,2025-02-13,7,7,1,15,37.6,1,0,0,0,1
WO-0003495,CAT-1111,SPLR_02,RACK1U,Susan,C,2025-02-13,2,3,1,6,27.833333333333332,0,0,1,1,0
WO-0003496,CAT-1042,SPLR_05,EMBEDDED_B,Chad,B,2025-02-13,6,8,4,18,34.55555555555556,1,0,0,0,0
WO-0003497,CAT-1116,SPLR_12,EMBEDDED_A,Michael,B,2025-02-13,1,7,1,9,27.11111111111111,0,0,1,1,0
WO-0003498,CAT-1100,SPLR_15,EDGE_AI,Kelsey,B,2025-02-13,3,2,0,5,29.2,0,0,1,1,0
WO-0003499,CAT-1067,SPLR_13,RACK2U,Aaron,A,2025-02-13,8,7,3,18,36.166666666666664,0,0,1,1,0
WO-0003500,CAT-1062,SPLR_03,NUC,Dawn,A,2025-02-13,6,9,6,21,35.95238095238095,0,0,1,1,1
WO-0003501,CAT-1091,SPLR_02,RACK2U,Erica,B,2025-02-13,2,5,1,8,35.0,1,0,0,0,0
WO-0003502,CAT-1101,SPLR_06,NUC,Michael,A,2025-02-13,5,5,0,10,38.1,1,0,0,0,1
WO-0003503,CAT-1091,SPLR_09,EMBEDDED_B,Sarah,A,2025-02-13,4,8,5,17,29.823529411764707,0,0,1,1,0
WO-0003504,CAT-1046,SPLR_03,EMBEDDED_B,Jonathan,A,2025-02-13,2,6,2,10,26.0,0,0,1,1,0
WO-0003505,CAT-1060,SPLR_01,NUC,Philip,C,2025-02-13,3,7,4,14,32.285714285714285,0,0,1,1,0
WO-0003506,CAT-1059,SPLR_06,U25,John,B,2025-02-13,1,4,1,6,25.5,0,0,1,1,0
WO-0003507,CAT-1016,SPLR_09,RACK1U,Chad,B,2025-02-13,2,5,5,12,34.666666666666664,0,0,1,1,0
WO-0003508,CAT-1052,SPLR_12,EMBEDDED_A,Mark,C,2025-02-13,5,12,2,19,33.63157894736842,0,0,1,1,0
WO-0003509,CAT-1004,SPLR_17,EMBEDDED_A,Adam,B,2025-02-13,0,6,3,9,26.88888888888889,0,0,1,1,0
WO-0003510,CAT-1017,SPLR_10,U25,John,C,2025-02-13,4,6,2,12,29.25,0,0,1,1,1
WO-0003511,CAT-1092,SPLR_07,RACK1U,Michael,B,2025-02-13,2,7,2,11,29.454545454545453,0,0,1,1,0
WO-0003512,CAT-1066,SPLR_12,U25,Gabriel,B,2025-02-13,0,10,2,12,29.083333333333332,0,0,1,1,0
WO-0003513,CAT-1078,SPLR_17,STORAGE_NODE,Katherine,A,2025-02-13,2,7,3,12,28.5,0,0,1,1,0
WO-0003514,CAT-1054,SPLR_03,U25,Lisa,C,2025-02-13,3,12,5,20,32.7,1,0,0,0,0
WO-0003515,CAT-1054,SPLR_09,EMBEDDED_B,Danielle,A,2025-02-13,1,8,4,13,26.76923076923077,0,0,1,1,0
WO-0003516,CAT-1119,SPLR_15,RACK1U,Philip,A,2025-02-13,3,5,1,9,29.666666666666668,0,0,1,1,0
WO-0003517,CAT-1078,SPLR_16,EDGE_AI,Nathaniel,A,2025-02-13,0,3,0,3,25.333333333333332,0,0,1,1,0
WO-0003518,CAT-1001,SPLR_12,RACK2U,Rachel,C,2025-02-13,1,3,3,7,27.285714285714285,0,0,1,1,0
WO-0003519,CAT-1044,SPLR_10,NUC,Felicia,C,2025-02-13,4,3,4,11,38.90909090909091,0,0,1,1,0
WO-0003520,CAT-1060,SPLR_08,RACK2U,Jonathan,A,2025-02-14,5,9,1,15,35.0,0,0,1,1,1
WO-0003521,CAT-1012,SPLR_08,STORAGE_NODE,Jonathan,B,2025-02-14,1,7,3,11,28.09090909090909,0,0,1,1,0
WO-0003522,CAT-1096,SPLR_05,U25,Jonathan,A,2025-02-14,0,11,2,13,27.615384615384617,0,0,1,1,1
WO-0003523,CAT-1067,SPLR_12,RACK1U,Michael,A,2025-02-14,6,2,2,10,40.9,0,0,1,1,0
WO-0003524,CAT-1012,SPLR_09,NUC,Philip,B,2025-02-14,2,4,3,9,36.55555555555556,0,0,1,1,0
WO-0003525,CAT-1011,SPLR_13,NUC,Joseph,A,2025-02-14,1,8,0,9,29.88888888888889,0,0,1,1,0
WO-0003526,CAT-1103,SPLR_02,STORAGE_NODE,Joseph,C,2025-02-14,4,2,2,8,30.625,0,0,1,1,0
WO-0003527,CAT-1105,SPLR_08,STORAGE_NODE,John,A,2025-02-14,1,9,3,13,33.69230769230769,0,0,1,1,0
WO-0003528,CAT-1078,SPLR_05,STORAGE_NODE,Derrick,B,2025-02-14,3,7,3,13,33.69230769230769,0,0,1,1,0
WO-0003529,CAT-1104,SPLR_09,EDGE_AI,Joseph,A,2025-02-14,2,10,1,13,29.23076923076923,0,0,1,1,0
WO-0003530,CAT-1078,SPLR_17,RACK2U,Jay,C,2025-02-14,4,6,3,13,39.92307692307692,1,0,0,0,0
WO-0003531,CAT-1028,SPLR_17,U25,Peter,B,2025-02-14,7,7,4,18,37.22222222222222,1,0,0,0,1
WO-0003532,CAT-1000,SPLR_12,U25,Carmen,C,2025-02-14,1,3,5,9,39.55555555555556,1,0,0,0,0
WO-0003533,CAT-1118,SPLR_16,EDGE_AI,Linda,B,2025-02-14,4,11,2,17,31.647058823529413,0,0,1,1,0
WO-0003534,CAT-1060,SPLR_16,U25,Rebecca,A,2025-02-14,3,2,0,5,32.4,0,0,1,1,0
WO-0003535,CAT-1022,SPLR_01,EMBEDDED_B,Jonathan,A,2025-02-14,0,7,1,8,28.375,0,0,1,1,1
WO-0003536,CAT-1022,SPLR_16,NUC,Donna,A,2025-02-14,0,6,1,7,29.0,0,0,1,1,0
WO-0003537,CAT-1093,SPLR_14,NUC,Anthony,B,2025-02-14,4,3,1,8,31.5,0,0,1,1,1
WO-0003538,CAT-1118,SPLR_11,RACK1U,Daniel,A,2025-02-14,2,4,3,9,40.77777777777778,0,0,1,1,1
WO-0003539,CAT-1045,SPLR_11,EMBEDDED_B,Rebecca,B,2025-02-14,4,5,7,16,32.625,0,0,1,1,0
WO-0003540,CAT-1071,SPLR_10,RACK1U,Donna,A,2025-02-14,4,5,1,10,44.1,0,0,1,1,0
WO-0003541,CAT-1091,SPLR_02,U25,Carolyn,A,2025-02-14,3,3,4,10,27.3,0,0,1,1,0
WO-0003542,CAT-1065,SPLR_02,RACK1U,Anthony,B,2025-02-14,0,9,4,13,30.076923076923077,0,0,1,1,1
WO-0003543,CAT-1071,SPLR_14,RACK1U,Adam,A,2025-02-14,2,6,0,8,35.125,0,0,1,1,0
WO-0003544,CAT-1084,SPLR_13,STORAGE_NODE,Allison,A,2025-02-14,2,9,7,18,33.22222222222222,0,0,1,1,1
WO-0003545,CAT-1063,SPLR_12,EMBEDDED_A,Erik,B,2025-02-14,4,8,2,14,34.0,0,0,1,1,0
WO-0003546,CAT-1011,SPLR_16,EDGE_AI,Chad,B,2025-02-14,3,7,4,14,32.785714285714285,0,0,1,1,1
WO-0003547,CAT-1113,SPLR_17,EMBEDDED_A,Susan,A,2025-02-14,1,8,0,9,32.44444444444444,0,0,1,1,0
WO-0003548,CAT-1106,SPLR_04,EMBEDDED_B,Susan,A,2025-02-14,4,9,3,16,36.5,0,0,1,1,0
WO-0003549,CAT-1035,SPLR_09,NUC,Jay,A,2025-02-14,1,4,0,5,28.6,0,0,1,1,0
WO-0003550,CAT-1092,SPLR_12,NUC,Michael,C,2025-02-14,3,3,7,13,36.38461538461539,1,0,0,0,0
WO-0003551,CAT-1106,SPLR_09,NUC,Kyle,C,2025-02-14,4,3,4,11,39.54545454545455,1,0,0,0,0
WO-0003552,CAT-1012,SPLR_17,NUC,Gabriel,B,2025-02-14,5,7,4,16,38.125,1,0,0,0,0
WO-0003553,CAT-1085,SPLR_02,EDGE_AI,Jonathan,B,2025-02-14,4,6,1,11,32.81818181818182,1,0,0,0,0
WO-0003554,CAT-1106,SPLR_15,RACK2U,Jody,A,2025-02-14,4,1,1,6,37.0,0,0,1,1,0
WO-0003555,CAT-1077,SPLR_05,NUC,Katelyn,A,2025-02-14,6,10,3,19,35.578947368421055,0,0,1,1,0
WO-0003556,CAT-1040,SPLR_11,EMBEDDED_B,Aaron,A,2025-02-14,3,5,2,10,31.4,1,0,0,0,0
WO-0003557,CAT-1097,SPLR_06,RACK2U,Kathy,B,2025-02-14,7,7,6,20,40.25,0,0,1,1,0
WO-0003558,CAT-1050,SPLR_10,EMBEDDED_B,Chad,A,2025-02-14,1,4,3,8,31.625,0,0,1,1,0
WO-0003559,CAT-1105,SPLR_08,RACK1U,Shannon,A,2025-02-14,5,13,3,21,33.76190476190476,0,0,1,1,0
WO-0003560,CAT-1011,SPLR_07,EDGE_AI,Amy,A,2025-02-14,3,11,0,14,26.714285714285715,0,0,1,1,0
WO-0003561,CAT-1015,SPLR_15,EMBEDDED_A,Theresa,A,2025-02-14,0,4,2,6,29.833333333333332,0,0,1,1,0
WO-0003562,CAT-1031,SPLR_05,NUC,Adrienne,B,2025-02-14,1,10,1,12,28.0,0,0,1,1,0
WO-0003563,CAT-1025,SPLR_05,EMBEDDED_B,Linda,A,2025-02-14,2,7,2,11,28.454545454545453,0,0,1,1,0
WO-0003564,CAT-1070,SPLR_13,EMBEDDED_A,Michael,B,2025-02-14,1,8,4,13,31.384615384615383,0,0,1,1,1
WO-0003565,CAT-1078,SPLR_17,RACK1U,Felicia,C,2025-02-14,2,1,2,5,26.4,0,0,1,1,0
WO-0003566,CAT-1115,SPLR_02,EMBEDDED_B,Adrienne,B,2025-02-14,0,7,3,10,28.9,0,0,1,1,0
WO-0003567,CAT-1097,SPLR_12,EDGE_AI,Jonathan,A,2025-02-14,7,3,1,11,36.27272727272727,1,0,0,0,0
WO-0003568,CAT-1104,SPLR_05,STORAGE_NODE,Nathaniel,A,2025-02-14,4,6,3,13,31.076923076923077,0,0,1,1,0
WO-0003569,CAT-1000,SPLR_09,STORAGE_NODE,Mark,B,2025-02-14,8,7,5,20,34.65,1,0,0,0,0
WO-0003570,CAT-1014,SPLR_09,STORAGE_NODE,Michael,A,2025-02-14,4,7,1,12,38.916666666666664,0,0,1,1,0
WO-0003571,CAT-1046,SPLR_05,STORAGE_NODE,Jonathan,A,2025-02-14,5,8,2,15,36.2,0,0,1,1,0
WO-0003572,CAT-1018,SPLR_16,U25,Brenda,A,2025-02-14,2,5,4,11,30.90909090909091,0,0,1,1,0
WO-0003573,CAT-1069,SPLR_13,STORAGE_NODE,Daniel,C,2025-02-14,1,3,3,7,30.285714285714285,0,0,1,1,0
WO-0003574,CAT-1029,SPLR_01,EMBEDDED_B,Philip,A,2025-02-14,2,3,2,7,48.142857142857146,0,0,1,1,0
WO-0003575,CAT-1024,SPLR_13,RACK2U,Daniel,B,2025-02-14,1,12,1,14,28.214285714285715,0,0,1,1,0
WO-0003576,CAT-1115,SPLR_07,EMBEDDED_A,Nathaniel,A,2025-02-14,3,3,3,9,38.55555555555556,0,0,1,1,0
WO-0003577,CAT-1012,SPLR_08,STORAGE_NODE,Gerald,C,2025-02-14,1,7,3,11,34.09090909090909,1,0,0,0,0
WO-0003578,CAT-1083,SPLR_12,U25,Jay,B,2025-02-14,6,7,1,14,41.0,1,0,0,0,0
WO-0003579,CAT-1018,SPLR_01,EMBEDDED_B,Heather,A,2025-02-14,3,8,6,17,36.8235294117647,0,0,1,1,0
WO-0003580,CAT-1104,SPLR_11,U25,Linda,B,2025-02-14,1,11,1,13,26.076923076923077,0,0,1,1,1
WO-0003581,CAT-1045,SPLR_06,EMBEDDED_A,Michelle,A,2025-02-14,1,6,0,7,29.571428571428573,0,0,1,1,1
WO-0003582,CAT-1014,SPLR_15,EMBEDDED_A,James,A,2025-02-14,0,6,2,8,28.0,0,0,1,1,0
WO-0003583,CAT-1079,SPLR_10,NUC,Andrew,B,2025-02-14,2,11,2,15,32.06666666666667,0,0,1,1,0
WO-0003584,CAT-1039,SPLR_14,RACK2U,Kimberly,A,2025-02-14,5,6,3,14,31.857142857142858,0,0,1,1,0
WO-0003585,CAT-1101,SPLR_02,EMBEDDED_B,Gilbert,B,2025-02-14,3,5,2,10,33.0,0,0,1,1,0
WO-0003586,CAT-1009,SPLR_12,RACK2U,Kelsey,C,2025-02-14,1,3,3,7,29.285714285714285,0,0,1,1,0
WO-0003587,CAT-1060,SPLR_08,STORAGE_NODE,Andrew,A,2025-02-14,0,3,7,10,29.1,0,0,1,1,0
WO-0003588,CAT-1083,SPLR_05,EMBEDDED_A,Daniel,A,2025-02-14,2,2,3,7,43.857142857142854,0,0,1,1,0
WO-0003589,CAT-1032,SPLR_14,U25,Chad,A,2025-02-14,0,11,3,14,29.571428571428573,0,0,1,1,0
WO-0003590,CAT-1063,SPLR_08,U25,Theresa,C,2025-02-14,4,5,3,12,35.583333333333336,0,0,1,1,1
WO-0003591,CAT-1042,SPLR_09,NUC,Anna,C,2025-02-14,0,5,2,7,28.285714285714285,0,0,1,1,0
WO-0003592,CAT-1113,SPLR_05,EMBEDDED_B,Anthony,A,2025-02-14,3,9,4,16,33.0625,1,0,0,0,0
WO-0003593,CAT-1072,SPLR_08,U25,Alexis,A,2025-02-14,5,3,2,10,37.5,0,0,1,1,0
WO-0003594,CAT-1008,SPLR_04,RACK2U,Tiffany,B,2025-02-14,3,12,4,19,35.10526315789474,0,0,1,1,1
WO-0003595,CAT-1021,SPLR_14,RACK2U,Thomas,A,2025-02-14,0,4,2,6,26.5,0,0,1,1,0
WO-0003596,CAT-1049,SPLR_09,NUC,Taylor,B,2025-02-14,4,7,4,15,31.4,1,0,0,0,0
WO-0003597,CAT-1060,SPLR_12,STORAGE_NODE,Dawn,B,2025-02-14,4,6,1,11,34.0,0,0,1,1,0
WO-0003598,CAT-1096,SPLR_12,RACK1U,Rebecca,C,2025-02-14,7,6,4,17,35.05882352941177,1,0,0,0,0
WO-0003599,CAT-1089,SPLR_08,EMBEDDED_A,Adam,A,2025-02-14,4,8,5,17,37.1764705882353,0,0,1,1,0
WO-0003600,CAT-1037,SPLR_16,EMBEDDED_B,John,A,2025-02-15,4,4,3,11,28.727272727272727,0,0,1,1,0
WO-0003601,CAT-1110,SPLR_04,STORAGE_NODE,Rebecca,B,2025-02-15,5,5,7,17,35.88235294117647,1,0,0,0,0
WO-0003602,CAT-1049,SPLR_06,STORAGE_NODE,Timothy,B,2025-02-15,0,6,3,9,31.555555555555557,0,0,1,1,0
WO-0003603,CAT-1101,SPLR_04,STORAGE_NODE,Edward,B,2025-02-15,1,6,0,7,26.285714285714285,0,0,1,1,0
WO-0003604,CAT-1099,SPLR_14,U25,Margaret,B,2025-02-15,2,6,1,9,28.11111111111111,0,0,1,1,0
WO-0003605,CAT-1066,SPLR_06,EMBEDDED_A,Alexis,B,2025-02-15,4,6,1,11,32.54545454545455,0,0,1,1,1
WO-0003606,CAT-1093,SPLR_14,EDGE_AI,Jody,C,2025-02-15,3,11,2,16,31.0625,0,0,1,1,0
WO-0003607,CAT-1070,SPLR_11,RACK2U,Vicki,A,2025-02-15,4,5,2,11,32.63636363636363,0,0,1,1,0
WO-0003608,CAT-1099,SPLR_13,RACK1U,Marissa,B,2025-02-15,2,6,2,10,30.8,0,0,1,1,0
WO-0003609,CAT-1040,SPLR_17,EDGE_AI,Brandon,A,2025-02-15,3,9,1,13,30.692307692307693,1,0,0,0,1
WO-0003610,CAT-1068,SPLR_01,EMBEDDED_B,Marissa,B,2025-02-15,0,6,0,6,27.666666666666668,0,0,1,1,0
WO-0003611,CAT-1094,SPLR_09,EMBEDDED_B,Kelsey,B,2025-02-15,3,4,1,8,32.875,1,0,0,0,0
WO-0003612,CAT-1066,SPLR_06,RACK1U,Nathaniel,C,2025-02-15,5,6,4,15,34.733333333333334,1,0,0,0,0
WO-0003613,CAT-1049,SPLR_03,EMBEDDED_B,Jody,A,2025-02-15,3,6,4,13,31.23076923076923,1,0,0,0,1
WO-0003614,CAT-1119,SPLR_03,RACK2U,Adam,A,2025-02-15,2,6,2,10,31.6,0,0,1,1,0
WO-0003615,CAT-1091,SPLR_12,NUC,Adam,B,2025-02-15,5,4,5,14,26.857142857142858,0,0,1,1,0
WO-0003616,CAT-1020,SPLR_13,U25,Nathaniel,A,2025-02-15,2,6,4,12,30.916666666666668,1,0,0,0,0
WO-0003617,CAT-1113,SPLR_17,EMBEDDED_A,Jody,B,2025-02-15,2,7,3,12,30.083333333333332,0,0,1,1,1
WO-0003618,CAT-1013,SPLR_04,EMBEDDED_B,Anthony,A,2025-02-15,2,8,3,13,30.53846153846154,0,0,1,1,0
WO-0003619,CAT-1053,SPLR_13,U25,Anthony,C,2025-02-15,4,4,5,13,34.30769230769231,0,0,1,1,1
WO-0003620,CAT-1094,SPLR_16,RACK1U,Trevor,B,2025-02-15,3,10,1,14,29.428571428571427,0,0,1,1,0
WO-0003621,CAT-1016,SPLR_06,NUC,Jonathan,A,2025-02-15,4,1,5,10,35.4,1,0,0,0,0
WO-0003622,CAT-1004,SPLR_05,EMBEDDED_B,Aaron,C,2025-02-15,3,8,3,14,35.142857142857146,0,0,1,1,0
WO-0003623,CAT-1068,SPLR_06,STORAGE_NODE,Katherine,A,2025-02-15,3,4,3,10,37.6,1,0,0,0,0
WO-0003624,CAT-1013,SPLR_09,NUC,Thomas,A,2025-02-15,2,7,3,12,30.833333333333332,0,0,1,1,0
WO-0003625,CAT-1089,SPLR_03,EMBEDDED_B,Thomas,A,2025-02-15,3,8,2,13,27.53846153846154,0,0,1,1,0
WO-0003626,CAT-1110,SPLR_17,EMBEDDED_A,Heather,B,2025-02-15,5,3,0,8,32.5,0,0,1,1,0
WO-0003627,CAT-1034,SPLR_15,U25,Michael,B,2025-02-15,2,7,3,12,32.416666666666664,0,0,1,1,1
WO-0003628,CAT-1107,SPLR_10,EDGE_AI,Wesley,B,2025-02-15,4,6,3,13,41.23076923076923,1,0,0,0,1
WO-0003629,CAT-1064,SPLR_13,RACK2U,Danielle,A,2025-02-15,7,3,4,14,36.714285714285715,1,0,0,0,0
WO-0003630,CAT-1025,SPLR_05,EDGE_AI,Erin,A,2025-02-15,3,6,2,11,32.45454545454545,1,0,0,0,0
WO-0003631,CAT-1018,SPLR_05,U25,Heather,A,2025-02-15,4,4,1,9,37.44444444444444,1,0,0,0,0
WO-0003632,CAT-1104,SPLR_10,EMBEDDED_B,Heather,A,2025-02-15,2,3,1,6,32.0,0,0,1,1,0
WO-0003633,CAT-1018,SPLR_10,STORAGE_NODE,Derrick,A,2025-02-15,6,6,3,15,33.0,0,0,1,1,0
WO-0003634,CAT-1071,SPLR_06,U25,Linda,A,2025-02-15,5,5,5,15,31.866666666666667,0,0,1,1,0
WO-0003635,CAT-1011,SPLR_17,NUC,Donald,A,2025-02-15,4,8,8,20,35.1,0,0,1,1,0
WO-0003636,CAT-1048,SPLR_12,EDGE_AI,Michael,B,2025-02-15,1,6,5,12,28.5,0,0,1,1,1
WO-0003637,CAT-1052,SPLR_17,EMBEDDED_A,Donald,A,2025-02-15,8,3,1,12,46.083333333333336,0,0,1,1,0
WO-0003638,CAT-1077,SPLR_14,EDGE_AI,Susan,A,2025-02-15,1,4,0,5,36.6,0,0,1,1,0
WO-0003639,CAT-1119,SPLR_17,RACK2U,Steven,B,2025-02-15,5,9,3,17,29.41176470588235,0,0,1,1,0
WO-0003640,CAT-1097,SPLR_04,STORAGE_NODE,Samantha,B,2025-02-15,7,5,5,17,40.23529411764706,0,0,1,1,0
WO-0003641,CAT-1024,SPLR_15,EDGE_AI,Andrew,C,2025-02-15,2,5,3,10,27.2,0,0,1,1,0
WO-0003642,CAT-1117,SPLR_08,RACK1U,Gabriel,C,2025-02-15,2,9,3,14,30.642857142857142,0,0,1,1,0
WO-0003643,CAT-1040,SPLR_03,EMBEDDED_A,Kelsey,A,2025-02-15,1,4,2,7,26.142857142857142,0,0,1,1,0
WO-0003644,CAT-1059,SPLR_14,STORAGE_NODE,Edward,A,2025-02-15,1,9,0,10,28.3,0,0,1,1,0
WO-0003645,CAT-1028,SPLR_08,EMBEDDED_A,Taylor,C,2025-02-15,2,11,0,13,31.076923076923077,0,0,1,1,0
WO-0003646,CAT-1066,SPLR_08,EMBEDDED_A,Alice,B,2025-02-15,4,8,1,13,30.923076923076923,0,0,1,1,1
WO-0003647,CAT-1086,SPLR_03,NUC,Margaret,A,2025-02-15,3,5,1,9,28.444444444444443,0,0,1,1,0
WO-0003648,CAT-1034,SPLR_03,EMBEDDED_A,Katherine,A,2025-02-15,0,3,0,3,33.0,0,0,1,1,0
WO-0003649,CAT-1066,SPLR_13,U25,Megan,B,2025-02-15,2,6,1,9,32.888888888888886,0,0,1,1,0
WO-0003650,CAT-1092,SPLR_07,NUC,Steven,B,2025-02-15,4,6,2,12,34.583333333333336,0,0,1,1,0
WO-0003651,CAT-1001,SPLR_14,EMBEDDED_A,Margaret,B,2025-02-15,1,5,2,8,31.5,0,0,1,1,0
WO-0003652,CAT-1076,SPLR_10,EMBEDDED_A,Aaron,A,2025-02-15,4,4,1,9,36.77777777777778,0,0,1,1,0
WO-0003653,CAT-1071,SPLR_13,EDGE_AI,Theresa,B,2025-02-15,1,6,4,11,41.81818181818182,1,0,0,0,0
WO-0003654,CAT-1003,SPLR_12,RACK1U,Rebecca,B,2025-02-15,2,9,4,15,30.4,0,0,1,1,0
WO-0003655,CAT-1017,SPLR_01,STORAGE_NODE,Heather,B,2025-02-15,3,7,6,16,32.75,0,0,1,1,0
WO-0003656,CAT-1087,SPLR_01,EDGE_AI,Katelyn,B,2025-02-15,6,7,5,18,40.333333333333336,0,0,1,1,0
WO-0003657,CAT-1067,SPLR_16,U25,Adam,A,2025-02-15,7,4,6,17,38.411764705882355,0,0,1,1,0
