work_order_id,ts,level,message
WO-0002986,2025-02-07T16:22:08,INFO,checksum 663dab45 verified
WO-0002986,2025-02-07T16:22:14,ERROR,HBA reported link loss on expander port 0
WO-0002986,2025-02-07T16:28:17,INFO,step completed: audit duration=31s
WO-0002986,2025-02-07T16:31:19,INFO,invoking task collect_telemetry
WO-0002986,2025-02-07T16:33:38,INFO,step completed: audit duration=100s
WO-0002986,2025-02-07T16:47:30,INFO,device id 78da3d detected
WO-0002986,2025-02-07T16:49:17,ERROR,step completed: flash duration=28s
WO-0002986,2025-02-07T16:50:33,INFO,checksum 3d711083 verified
WO-0002987,2025-02-07T06:00:48,ERROR,DIMM error corrected>threshold; slot 8
WO-0002987,2025-02-07T06:02:33,INFO,checksum 37c714da verified
WO-0002987,2025-02-07T06:04:03,INFO,step completed: flash duration=25s
WO-0002987,2025-02-07T06:07:31,ERROR,device id ec9c74 detected
WO-0002987,2025-02-07T06:11:11,INFO,checksum 1aecc191 verified
WO-0002987,2025-02-07T06:21:23,ERROR,step completed: provision duration=76s
WO-0002987,2025-02-07T06:32:06,INFO,step completed: flash duration=12s
WO-0002987,2025-02-07T06:33:16,INFO,device id 168934 detected
WO-0002987,2025-02-07T06:44:22,ERROR,step completed: qc duration=37s
WO-0002987,2025-02-07T06:49:58,ERROR,DIMM error corrected>threshold; slot 2
WO-0002987,2025-02-07T06:51:44,INFO,checksum 3929778b verified
WO-0002987,2025-02-07T06:54:06,ERROR,memtest intermittent failure: pattern=0xAA55; addr=0x2736fc8cc003
WO-0002987,2025-02-07T06:54:09,WARN,step completed: qc duration=25s
WO-0002988,2025-02-07T08:00:48,WARN,memtest intermittent failure: pattern=0xAA55; addr=0x3668c80f8981
WO-0002988,2025-02-07T08:01:26,ERROR,memtest intermittent failure: pattern=0xAA55; addr=0xaac0ae948773
WO-0002988,2025-02-07T08:16:24,INFO,checksum 971f7c72 verified
WO-0002988,2025-02-07T08:20:06,ERROR,device id 17ca81 detected
WO-0002988,2025-02-07T08:21:05,ERROR,checksum f94eaea5 verified
WO-0002988,2025-02-07T08:25:57,WARN,invoking task stage_image
WO-0002988,2025-02-07T08:39:31,INFO,step completed: flash duration=101s
WO-0002988,2025-02-07T08:39:44,ERROR,memtest intermittent failure: pattern=0xAA55; addr=0xa93756ac64a5
WO-0002988,2025-02-07T08:43:13,ERROR,checksum 76ca9606 verified
WO-0002988,2025-02-07T08:44:05,INFO,step completed: qc duration=106s
WO-0002989,2025-02-07T14:07:11,INFO,invoking task install_driver
WO-0002989,2025-02-07T14:09:13,INFO,device id d40e00 detected
WO-0002989,2025-02-07T14:16:09,ERROR,PCIe training failed for GPU0: link width x1 speed 8GT/s
WO-0002989,2025-02-07T14:17:34,INFO,checksum 7ab8c9f7 verified
WO-0002989,2025-02-07T14:18:23,WARN,step completed: flash duration=66s
WO-0002989,2025-02-07T14:19:27,INFO,checksum 885f13ae verified
WO-0002989,2025-02-07T14:20:35,ERROR,AER reported fatal error on GPU function; retraining required
WO-0002989,2025-02-07T14:22:06,INFO,step completed: flash duration=93s
WO-0002989,2025-02-07T14:39:12,INFO,invoking task install_driver
WO-0002989,2025-02-07T14:40:28,ERROR,step completed: qc duration=66s
WO-0002989,2025-02-07T14:41:14,ERROR,UEFI verification failed: signature invalid
WO-0002989,2025-02-07T14:41:30,ERROR,PCIe training failed for GPU0: link width x16 speed 2.5GT/s
WO-0002989,2025-02-07T14:44:13,WARN,checksum c34e25c0 verified
WO-0002989,2025-02-07T14:49:46,ERROR,checksum e2a3e956 verified
WO-0002989,2025-02-07T14:55:04,WARN,device id 5fa6b0 detected
WO-0002989,2025-02-07T14:55:15,ERROR,UEFI verification failed: signature invalid
WO-0002989,2025-02-07T14:59:07,ERROR,Secure Boot policy blocked unsigned bootloader ee2d82305564
WO-0002990,2025-02-07T07:13:19,INFO,invoking task run_memtest
WO-0002990,2025-02-07T07:14:42,INFO,device id 4aecc7 detected
WO-0002990,2025-02-07T07:16:48,INFO,device id 918eed detected
WO-0002990,2025-02-07T07:17:56,WARN,PCIe training failed for GPU0: link width x16 speed 8GT/s
WO-0002990,2025-02-07T07:20:01,INFO,checksum e12bf019 verified
WO-0002990,2025-02-07T07:20:50,INFO,checksum 6c1ec728 verified
WO-0002990,2025-02-07T07:24:38,INFO,checksum 98238091 verified
WO-0002990,2025-02-07T07:37:26,ERROR,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0002990,2025-02-07T07:38:06,ERROR,PCIe training failed for GPU0: link width x4 speed 8GT/s
WO-0002990,2025-02-07T07:41:31,INFO,invoking task stage_image
WO-0002990,2025-02-07T07:45:56,ERROR,checksum 073625d2 verified
WO-0002990,2025-02-07T07:47:19,INFO,step completed: audit duration=108s
WO-0002990,2025-02-07T07:48:41,ERROR,Attestation failed: EK cert chain not trusted
WO-0002990,2025-02-07T07:48:55,INFO,invoking task install_driver
WO-0002990,2025-02-07T07:50:41,ERROR,redfish client timeout contacting BMC at 192.168.18.58; session=12022788273c
WO-0002990,2025-02-07T07:55:54,WARN,step completed: qc duration=117s
WO-0002991,2025-02-07T17:09:10,INFO,invoking task stage_image
WO-0002991,2025-02-07T17:13:43,INFO,step completed: flash duration=107s
WO-0002991,2025-02-07T17:16:51,INFO,checksum 4303fa04 verified
WO-0002991,2025-02-07T17:30:09,WARN,Attestation failed: EK cert chain not trusted
WO-0002991,2025-02-07T17:32:49,INFO,invoking task install_driver
WO-0002991,2025-02-07T17:47:13,INFO,checksum bf8b1bed verified
WO-0002991,2025-02-07T17:47:57,ERROR,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0002991,2025-02-07T17:48:18,ERROR,Attestation failed: EK cert chain not trusted
WO-0002991,2025-02-07T17:50:30,ERROR,checksum 9388dc7a verified
WO-0002991,2025-02-07T17:55:46,INFO,invoking task run_memtest
WO-0002992,2025-02-07T14:00:58,WARN,device id 841918 detected
WO-0002992,2025-02-07T14:03:13,ERROR,redfish client timeout contacting BMC at 10.125.252.128; session=39986cffd695
WO-0002992,2025-02-07T14:05:59,INFO,invoking task stage_image
WO-0002992,2025-02-07T14:12:06,ERROR,device id 35557d detected
WO-0002992,2025-02-07T14:15:29,INFO,invoking task install_driver
WO-0002992,2025-02-07T14:15:32,INFO,step completed: qc duration=115s
WO-0002992,2025-02-07T14:16:43,WARN,checksum 40467297 verified
WO-0002992,2025-02-07T14:18:38,INFO,device id eadb9b detected
WO-0002992,2025-02-07T14:23:10,ERROR,checksum e45293df verified
WO-0002992,2025-02-07T14:27:05,INFO,checksum 792b022b verified
WO-0002992,2025-02-07T14:28:13,ERROR,invoking task install_driver
WO-0002992,2025-02-07T14:30:34,ERROR,device id 995ad3 detected
WO-0002992,2025-02-07T14:34:45,WARN,step completed: audit duration=77s
WO-0002992,2025-02-07T14:36:07,INFO,checksum 0ca1326e verified
WO-0002992,2025-02-07T14:46:51,INFO,invoking task run_memtest
WO-0002992,2025-02-07T14:53:29,ERROR,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=644098f6cbab
WO-0002992,2025-02-07T14:56:37,ERROR,redfish client timeout contacting BMC at 172.26.159.118; session=8c6a9964cabd
WO-0002992,2025-02-07T14:58:34,WARN,device id be43c8 detected
WO-0002993,2025-02-07T16:01:17,WARN,invoking task install_driver
WO-0002993,2025-02-07T16:02:47,INFO,checksum 9ecbe8ba verified
WO-0002993,2025-02-07T16:04:06,ERROR,device id 05ab49 detected
WO-0002993,2025-02-07T16:13:59,WARN,device id ed6600 detected
WO-0002993,2025-02-07T16:16:46,INFO,device id 39ccfd detected
WO-0002993,2025-02-07T16:17:59,INFO,invoking task collect_telemetry
WO-0002993,2025-02-07T16:22:17,WARN,device id 88ce7f detected
WO-0002993,2025-02-07T16:23:25,WARN,checksum 529f9d1f verified
WO-0002993,2025-02-07T16:29:01,ERROR,step completed: audit duration=70s
WO-0002993,2025-02-07T16:29:10,ERROR,invoking task install_driver
WO-0002993,2025-02-07T16:36:45,INFO,invoking task install_driver
WO-0002993,2025-02-07T16:48:14,INFO,checksum 1ace7e06 verified
WO-0002993,2025-02-07T16:51:30,INFO,step completed: provision duration=44s
WO-0002994,2025-02-07T06:09:44,INFO,device id 199451 detected
WO-0002994,2025-02-07T06:11:52,INFO,invoking task run_memtest
WO-0002994,2025-02-07T06:24:27,ERROR,checksum d4a8a7f3 verified
WO-0002994,2025-02-07T06:26:20,INFO,checksum 8655b338 verified
WO-0002994,2025-02-07T06:39:06,WARN,step completed: audit duration=117s
WO-0002994,2025-02-07T06:41:05,INFO,device id 5d4bb2 detected
WO-0002994,2025-02-07T06:47:33,WARN,step completed: flash duration=86s
WO-0002994,2025-02-07T06:55:01,INFO,step completed: provision duration=116s
WO-0002994,2025-02-07T06:57:00,INFO,checksum 07c36317 verified
WO-0002995,2025-02-07T17:05:25,INFO,device id 47b706 detected
WO-0002995,2025-02-07T17:08:59,WARN,AER reported fatal error on GPU function; retraining required
WO-0002995,2025-02-07T17:16:07,ERROR,step completed: audit duration=83s
WO-0002995,2025-02-07T17:18:00,INFO,invoking task run_memtest
WO-0002995,2025-02-07T17:21:14,ERROR,invoking task install_driver
WO-0002995,2025-02-07T17:28:47,INFO,invoking task install_driver
WO-0002995,2025-02-07T17:29:39,WARN,step completed: qc duration=67s
WO-0002995,2025-02-07T17:34:25,ERROR,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0002995,2025-02-07T17:43:38,INFO,checksum f21b325d verified
WO-0002995,2025-02-07T17:44:29,WARN,AER reported fatal error on GPU function; retraining required
WO-0002995,2025-02-07T17:45:41,INFO,checksum 601c636b verified
WO-0002995,2025-02-07T17:45:55,ERROR,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0002995,2025-02-07T17:47:35,INFO,invoking task install_driver
WO-0002995,2025-02-07T17:48:39,INFO,invoking task collect_telemetry
WO-0002995,2025-02-07T17:49:43,WARN,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0002995,2025-02-07T17:56:40,ERROR,step completed: audit duration=33s
WO-0002995,2025-02-07T17:57:18,ERROR,AER reported fatal error on GPU function; retraining required
WO-0002995,2025-02-07T17:59:42,ERROR,device id 40488f detected
WO-0002996,2025-02-07T15:01:15,INFO,checksum eb6e1158 verified
WO-0002996,2025-02-07T15:04:45,INFO,device id 2a2523 detected
WO-0002996,2025-02-07T15:05:47,ERROR,invoking task collect_telemetry
WO-0002996,2025-02-07T15:05:58,INFO,step completed: qc duration=55s
WO-0002996,2025-02-07T15:07:47,ERROR,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=98e074c74afa
WO-0002996,2025-02-07T15:15:00,ERROR,redfish client timeout contacting BMC at 192.168.187.23; session=1cadfb2954b7
WO-0002996,2025-02-07T15:21:40,ERROR,catalog policy violation: image v3.0.5 vs device v1.8.4
WO-0002996,2025-02-07T15:23:50,ERROR,firmware expected=v2.1.12 actual=v2.2.7; aborting flash
WO-0002996,2025-02-07T15:26:28,ERROR,firmware expected=v4.7.7 actual=v1.3.7; aborting flash
WO-0002996,2025-02-07T15:27:48,ERROR,IPMI fallback triggered; redfish unresponsive from 172.23.189.182
WO-0002996,2025-02-07T15:36:15,INFO,step completed: audit duration=69s
WO-0002996,2025-02-07T15:45:42,WARN,device id 0ca5d6 detected
WO-0002996,2025-02-07T15:45:59,INFO,step completed: qc duration=60s
WO-0002996,2025-02-07T15:51:03,ERROR,AER reported fatal error on GPU function; retraining required
WO-0002996,2025-02-07T15:55:00,INFO,step completed: flash duration=37s
WO-0002996,2025-02-07T15:59:21,INFO,invoking task stage_image
WO-0002997,2025-02-07T11:00:01,WARN,device id f9eb91 detected
WO-0002997,2025-02-07T11:00:45,INFO,checksum 0add196c verified
WO-0002997,2025-02-07T11:01:38,INFO,device id eaa6ce detected
WO-0002997,2025-02-07T11:06:50,WARN,invoking task run_memtest
WO-0002997,2025-02-07T11:06:56,INFO,checksum 7989113e verified
WO-0002997,2025-02-07T11:16:29,INFO,device id a1e68f detected
WO-0002997,2025-02-07T11:26:18,WARN,checksum 6dae3a07 verified
WO-0002997,2025-02-07T11:31:33,INFO,step completed: qc duration=93s
WO-0002997,2025-02-07T11:37:26,INFO,checksum f4238301 verified
WO-0002997,2025-02-07T11:42:25,INFO,checksum a82e75c6 verified
WO-0002997,2025-02-07T11:43:57,INFO,invoking task collect_telemetry
WO-0002997,2025-02-07T11:50:57,ERROR,invoking task stage_image
WO-0002998,2025-02-07T14:20:43,INFO,checksum f9b165fb verified
WO-0002998,2025-02-07T14:27:36,INFO,step completed: provision duration=102s
WO-0002998,2025-02-07T14:48:56,ERROR,step completed: qc duration=119s
WO-0002998,2025-02-07T14:49:19,ERROR,checksum b3f3db41 verified
WO-0002998,2025-02-07T14:57:47,INFO,step completed: flash duration=116s
WO-0002999,2025-02-07T09:08:45,INFO,step completed: provision duration=46s
WO-0002999,2025-02-07T09:16:01,ERROR,step completed: qc duration=116s
WO-0002999,2025-02-07T09:18:45,WARN,checksum 44841548 verified
WO-0002999,2025-02-07T09:25:26,ERROR,checksum 85226cdd verified
WO-0002999,2025-02-07T09:25:59,INFO,checksum 070b6d5a verified
WO-0002999,2025-02-07T09:26:54,INFO,checksum be41fadf verified
WO-0002999,2025-02-07T09:30:14,INFO,device id 210801 detected
WO-0002999,2025-02-07T09:30:52,INFO,device id bded8a detected
WO-0002999,2025-02-07T09:31:38,INFO,step completed: flash duration=18s
WO-0002999,2025-02-07T09:38:07,WARN,device id b2b882 detected
WO-0002999,2025-02-07T09:43:30,INFO,device id ef91a1 detected
WO-0002999,2025-02-07T09:46:54,WARN,checksum 513bf716 verified
WO-0003000,2025-02-07T15:00:42,INFO,device id 8e9468 detected
WO-0003000,2025-02-07T15:01:35,ERROR,checksum 53eeb3be verified
WO-0003000,2025-02-07T15:05:27,INFO,step completed: audit duration=7s
WO-0003000,2025-02-07T15:13:04,WARN,step completed: qc duration=19s
WO-0003000,2025-02-07T15:28:29,INFO,invoking task collect_telemetry
WO-0003000,2025-02-07T15:31:53,WARN,step completed: qc duration=102s
WO-0003000,2025-02-07T15:40:10,ERROR,step completed: qc duration=50s
WO-0003000,2025-02-07T15:40:29,ERROR,PXE-E51: No DHCP or proxyDHCP offers on eno1
WO-0003000,2025-02-07T15:40:39,WARN,step completed: flash duration=41s
WO-0003000,2025-02-07T15:45:35,INFO,device id 3dbe20 detected
WO-0003000,2025-02-07T15:50:21,INFO,checksum 327555ed verified
WO-0003001,2025-02-07T07:05:43,INFO,checksum ebde4d68 verified
WO-0003001,2025-02-07T07:06:30,INFO,invoking task install_driver
WO-0003001,2025-02-07T07:07:03,INFO,step completed: qc duration=58s
WO-0003001,2025-02-07T07:09:33,WARN,checksum b47a6ce1 verified
WO-0003001,2025-02-07T07:15:46,WARN,device id 35c434 detected
WO-0003001,2025-02-07T07:18:19,INFO,device id 2c16dc detected
WO-0003001,2025-02-07T07:18:38,WARN,checksum e2641089 verified
WO-0003001,2025-02-07T07:25:20,INFO,invoking task collect_telemetry
WO-0003001,2025-02-07T07:29:38,INFO,device id 002234 detected
WO-0003001,2025-02-07T07:43:21,WARN,device id fd2aee detected
WO-0003001,2025-02-07T07:57:04,WARN,invoking task run_memtest
WO-0003002,2025-02-07T11:14:25,ERROR,iPXE timeout on eno1; no lease acquired
WO-0003002,2025-02-07T11:20:46,ERROR,iPXE timeout on eno1; no lease acquired
WO-0003002,2025-02-07T11:31:51,INFO,checksum 052fe12b verified
WO-0003002,2025-02-07T11:33:04,INFO,invoking task install_driver
WO-0003002,2025-02-07T11:35:35,WARN,checksum 968999df verified
WO-0003002,2025-02-07T11:51:33,WARN,invoking task install_driver
WO-0003002,2025-02-07T11:51:51,INFO,step completed: audit duration=86s
WO-0003002,2025-02-07T11:53:46,WARN,PXE-E51: No DHCP or proxyDHCP offers on p1p1
WO-0003002,2025-02-07T11:58:57,INFO,device id 2fb20e detected
WO-0003003,2025-02-07T07:13:25,INFO,step completed: flash duration=17s
WO-0003003,2025-02-07T07:20:12,INFO,checksum cb1080af verified
WO-0003003,2025-02-07T07:24:48,INFO,invoking task run_memtest
WO-0003003,2025-02-07T07:31:56,INFO,invoking task collect_telemetry
WO-0003003,2025-02-07T07:47:22,INFO,device id 026883 detected
WO-0003003,2025-02-07T07:49:20,INFO,device id 2d6215 detected
WO-0003003,2025-02-07T07:49:35,INFO,checksum 34d814fe verified
WO-0003003,2025-02-07T07:57:57,WARN,invoking task run_memtest
WO-0003004,2025-02-07T15:11:28,INFO,invoking task install_driver
WO-0003004,2025-02-07T15:19:09,ERROR,checksum 061815b4 verified
WO-0003004,2025-02-07T15:23:12,INFO,invoking task install_driver
WO-0003004,2025-02-07T15:34:21,INFO,step completed: flash duration=7s
WO-0003004,2025-02-07T15:43:02,INFO,checksum 88e1170a verified
WO-0003004,2025-02-07T15:43:56,ERROR,checksum e2345160 verified
WO-0003004,2025-02-07T15:51:00,ERROR,device id 7ccf2b detected
WO-0003004,2025-02-07T15:53:35,WARN,step completed: audit duration=76s
WO-0003005,2025-02-07T07:03:17,WARN,checksum 141f1d20 verified
WO-0003005,2025-02-07T07:03:19,INFO,step completed: qc duration=30s
WO-0003005,2025-02-07T07:03:51,ERROR,checksum 72009995 verified
WO-0003005,2025-02-07T07:04:53,ERROR,firmware expected=v3.8.11 actual=v4.7.2; aborting flash
WO-0003005,2025-02-07T07:08:01,ERROR,UEFI verification failed: signature invalid
WO-0003005,2025-02-07T07:09:51,INFO,device id 978bac detected
WO-0003005,2025-02-07T07:13:11,INFO,step completed: flash duration=20s
WO-0003005,2025-02-07T07:15:03,INFO,checksum 29734053 verified
WO-0003005,2025-02-07T07:15:36,INFO,invoking task install_driver
WO-0003005,2025-02-07T07:19:33,ERROR,step completed: audit duration=114s
WO-0003005,2025-02-07T07:23:01,INFO,checksum 5122c328 verified
WO-0003005,2025-02-07T07:23:27,ERROR,firmware expected=v2.8.2 actual=v3.9.14; aborting flash
WO-0003005,2025-02-07T07:23:58,INFO,step completed: qc duration=57s
WO-0003005,2025-02-07T07:25:27,ERROR,UEFI verification failed: signature invalid
WO-0003005,2025-02-07T07:29:03,WARN,device id 43e921 detected
WO-0003005,2025-02-07T07:33:49,INFO,checksum 73dd18d4 verified
WO-0003005,2025-02-07T07:36:01,INFO,step completed: provision duration=86s
WO-0003005,2025-02-07T07:39:21,ERROR,redfish client timeout contacting BMC at 172.19.215.224; session=4e07a7f6752c
WO-0003005,2025-02-07T07:44:48,ERROR,UEFI verification failed: signature invalid
WO-0003005,2025-02-07T07:57:39,ERROR,IPMI fallback triggered; redfish unresponsive from 172.19.25.93
WO-0003006,2025-02-07T13:03:25,INFO,checksum 6d0c4c78 verified
WO-0003006,2025-02-07T13:09:09,INFO,invoking task run_memtest
WO-0003006,2025-02-07T13:12:57,INFO,invoking task collect_telemetry
WO-0003006,2025-02-07T13:18:12,ERROR,device id ff34e1 detected
WO-0003006,2025-02-07T13:18:43,INFO,invoking task stage_image
WO-0003006,2025-02-07T13:19:00,WARN,Secure Boot policy blocked unsigned bootloader 40ae41766c7a
WO-0003006,2025-02-07T13:20:16,INFO,checksum cc78ae50 verified
WO-0003006,2025-02-07T13:22:23,INFO,checksum 4a4121fe verified
WO-0003006,2025-02-07T13:28:55,ERROR,Secure Boot policy blocked unsigned bootloader 0ca3d3c018e3
WO-0003006,2025-02-07T13:39:38,INFO,step completed: audit duration=50s
WO-0003006,2025-02-07T13:50:26,INFO,device id 340467 detected
WO-0003006,2025-02-07T13:56:36,WARN,checksum b107b181 verified
WO-0003007,2025-02-07T06:05:08,ERROR,redfish client timeout contacting BMC at 172.17.158.193; session=e020ab085e4d
WO-0003007,2025-02-07T06:06:19,INFO,invoking task stage_image
WO-0003007,2025-02-07T06:20:01,INFO,step completed: provision duration=31s
WO-0003007,2025-02-07T06:23:06,ERROR,device id df1332 detected
WO-0003007,2025-02-07T06:24:16,ERROR,storage verify failed: tray 4 empty or bad seating
WO-0003007,2025-02-07T06:30:57,INFO,checksum 4816dce3 verified
WO-0003007,2025-02-07T06:40:27,ERROR,storage verify failed: tray 8 empty or bad seating
WO-0003007,2025-02-07T06:42:37,ERROR,Secure Boot policy blocked unsigned bootloader 7ccb43ff8e1e
WO-0003007,2025-02-07T06:44:13,INFO,device id f271eb detected
WO-0003007,2025-02-07T06:45:06,INFO,device id 079442 detected
WO-0003007,2025-02-07T06:48:37,INFO,device id 9adf8f detected
WO-0003007,2025-02-07T06:49:39,INFO,checksum 62c9343e verified
WO-0003007,2025-02-07T06:57:02,ERROR,Secure Boot policy blocked unsigned bootloader 8b32a8940b10
