work_order_id,catalog_id,supplier,device_type,technician,shift,build_date,failure_label
WO-0003273,CAT-1089,SPLR_05,EMBEDDED_A,Peter,C,2025-02-10,0
WO-0003274,CAT-1080,SPLR_09,NUC,Anna,B,2025-02-10,0
WO-0003275,CAT-1050,SPLR_06,EMBEDDED_B,Dawn,B,2025-02-10,0
WO-0003276,CAT-1105,SPLR_07,RACK2U,Heather,B,2025-02-10,0
WO-0003277,CAT-1097,SPLR_08,EMBEDDED_B,Steven,A,2025-02-10,0
WO-0003278,CAT-1001,SPLR_02,NUC,Michael,A,2025-02-10,0
WO-0003279,CAT-1002,SPLR_15,EMBEDDED_B,Shannon,C,2025-02-10,0
WO-0003280,CAT-1066,SPLR_12,EMBEDDED_A,Michael,B,2025-02-11,0
WO-0003281,CAT-1014,SPLR_06,EDGE_AI,Vicki,C,2025-02-11,0
WO-0003282,CAT-1119,SPLR_05,EDGE_AI,Jay,A,2025-02-11,0
WO-0003283,CAT-1088,SPLR_01,EDGE_AI,Megan,A,2025-02-11,0
WO-0003284,CAT-1048,SPLR_07,EMBEDDED_B,Alexis,C,2025-02-11,0
WO-0003285,CAT-1001,SPLR_10,RACK2U,Gilbert,B,2025-02-11,0
WO-0003286,CAT-1085,SPLR_09,EMBEDDED_A,Shannon,C,2025-02-11,0
WO-0003287,CAT-1073,SPLR_06,RACK1U,Katelyn,A,2025-02-11,0
WO-0003288,CAT-1107,SPLR_06,EDGE_AI,Alice,C,2025-02-11,1
WO-0003289,CAT-1032,SPLR_11,U25,Edward,A,2025-02-11,0
WO-0003290,CAT-1081,SPLR_17,RACK1U,Erik,A,2025-02-11,0
WO-0003291,CAT-1051,SPLR_11,NUC,Taylor,A,2025-02-11,1
WO-0003292,CAT-1117,SPLR_01,EDGE_AI,Vicki,B,2025-02-11,0
WO-0003293,CAT-1107,SPLR_02,U25,Derrick,B,2025-02-11,0
WO-0003294,CAT-1063,SPLR_11,EMBEDDED_A,Jose,A,2025-02-11,0
WO-0003295,CAT-1005,SPLR_13,NUC,Margaret,A,2025-02-11,0
WO-0003296,CAT-1062,SPLR_04,RACK2U,Adam,C,2025-02-11,0
WO-0003297,CAT-1094,SPLR_15,EMBEDDED_B,Peter,A,2025-02-11,0
WO-0003298,CAT-1085,SPLR_07,EDGE_AI,Theresa,B,2025-02-11,1
WO-0003299,CAT-1083,SPLR_07,RACK2U,Adam,B,2025-02-11,0
WO-0003300,CAT-1046,SPLR_15,U25,Brandon,A,2025-02-11,0
WO-0003301,CAT-1069,SPLR_13,EMBEDDED_B,Erin,A,2025-02-11,0
WO-0003302,CAT-1036,SPLR_13,STORAGE_NODE,Philip,C,2025-02-11,0
WO-0003303,CAT-1071,SPLR_10,NUC,Brandon,A,2025-02-11,0
WO-0003304,CAT-1048,SPLR_08,U25,Derrick,B,2025-02-11,0
WO-0003305,CAT-1054,SPLR_09,EMBEDDED_B,Erik,C,2025-02-11,0
WO-0003306,CAT-1023,SPLR_07,STORAGE_NODE,Heather,C,2025-02-11,0
WO-0003307,CAT-1108,SPLR_02,EMBEDDED_B,Steven,A,2025-02-11,0
WO-0003308,CAT-1004,SPLR_11,EMBEDDED_B,Kyle,B,2025-02-11,0
WO-0003309,CAT-1059,SPLR_07,EDGE_AI,Michael,C,2025-02-11,1
WO-0003310,CAT-1019,SPLR_14,STORAGE_NODE,Gregory,A,2025-02-11,1
WO-0003311,CAT-1026,SPLR_05,EDGE_AI,Erin,A,2025-02-11,0
WO-0003312,CAT-1038,SPLR_12,STORAGE_NODE,Lisa,A,2025-02-11,1
WO-0003313,CAT-1050,SPLR_08,RACK1U,Felicia,B,2025-02-11,0
WO-0003314,CAT-1092,SPLR_15,NUC,Alexis,A,2025-02-11,0
WO-0003315,CAT-1015,SPLR_17,EMBEDDED_B,Heather,A,2025-02-11,0
WO-0003316,CAT-1040,SPLR_08,EMBEDDED_B,Shannon,A,2025-02-11,0
WO-0003317,CAT-1011,SPLR_02,RACK1U,Aaron,A,2025-02-11,0
WO-0003318,CAT-1100,SPLR_15,EDGE_AI,Felicia,A,2025-02-11,0
WO-0003319,CAT-1017,SPLR_03,STORAGE_NODE,Tracy,A,2025-02-11,0
WO-0003320,CAT-1107,SPLR_07,EDGE_AI,Adam,B,2025-02-11,0
WO-0003321,CAT-1059,SPLR_15,U25,Donna,A,2025-02-11,0
WO-0003322,CAT-1113,SPLR_07,STORAGE_NODE,Carolyn,B,2025-02-11,0
WO-0003323,CAT-1080,SPLR_10,U25,Michael,A,2025-02-11,0
WO-0003324,CAT-1003,SPLR_10,RACK2U,Gabriel,B,2025-02-11,1
WO-0003325,CAT-1092,SPLR_16,RACK1U,Gabriel,B,2025-02-11,1
WO-0003326,CAT-1060,SPLR_08,NUC,Heather,B,2025-02-11,0
WO-0003327,CAT-1073,SPLR_04,RACK1U,Gregory,A,2025-02-11,0
WO-0003328,CAT-1040,SPLR_15,RACK1U,Gregory,B,2025-02-11,0
WO-0003329,CAT-1050,SPLR_11,U25,Katherine,A,2025-02-11,1
WO-0003330,CAT-1024,SPLR_07,EMBEDDED_A,Daniel,A,2025-02-11,0
WO-0003331,CAT-1078,SPLR_17,STORAGE_NODE,Jose,A,2025-02-11,0
WO-0003332,CAT-1006,SPLR_08,RACK1U,Samantha,B,2025-02-11,0
WO-0003333,CAT-1086,SPLR_13,EMBEDDED_B,Kevin,B,2025-02-11,1
WO-0003334,CAT-1067,SPLR_09,EMBEDDED_B,Gabriel,B,2025-02-11,0
WO-0003335,CAT-1076,SPLR_14,RACK2U,Jay,A,2025-02-11,0
WO-0003336,CAT-1045,SPLR_17,RACK1U,Tiffany,A,2025-02-11,0
WO-0003337,CAT-1060,SPLR_08,STORAGE_NODE,Kimberly,C,2025-02-11,0
WO-0003338,CAT-1103,SPLR_15,STORAGE_NODE,Steven,A,2025-02-11,1
WO-0003339,CAT-1100,SPLR_06,RACK1U,Erik,B,2025-02-11,0
WO-0003340,CAT-1080,SPLR_14,U25,Jonathan,A,2025-02-11,0
WO-0003341,CAT-1023,SPLR_06,EMBEDDED_A,Brian,B,2025-02-11,1
WO-0003342,CAT-1107,SPLR_15,EMBEDDED_A,Donna,A,2025-02-11,0
WO-0003343,CAT-1097,SPLR_14,EDGE_AI,Timothy,B,2025-02-11,0
WO-0003344,CAT-1005,SPLR_08,NUC,Margaret,A,2025-02-11,0
WO-0003345,CAT-1062,SPLR_09,EDGE_AI,Adam,B,2025-02-11,0
WO-0003346,CAT-1108,SPLR_02,NUC,Lisa,C,2025-02-11,0
WO-0003347,CAT-1042,SPLR_16,EDGE_AI,Donna,B,2025-02-11,0
WO-0003348,CAT-1020,SPLR_17,EMBEDDED_A,Peter,B,2025-02-11,0
WO-0003349,CAT-1011,SPLR_11,U25,Donna,A,2025-02-11,0
WO-0003350,CAT-1090,SPLR_09,NUC,Aaron,B,2025-02-11,0
WO-0003351,CAT-1083,SPLR_04,RACK2U,Amy,A,2025-02-11,1
WO-0003352,CAT-1034,SPLR_03,STORAGE_NODE,Michael,C,2025-02-11,1
WO-0003353,CAT-1100,SPLR_15,NUC,Rachel,A,2025-02-11,0
WO-0003354,CAT-1023,SPLR_11,EMBEDDED_B,Jody,C,2025-02-11,0
WO-0003355,CAT-1050,SPLR_06,EDGE_AI,Anthony,C,2025-02-11,0
WO-0003356,CAT-1119,SPLR_03,RACK1U,Erik,B,2025-02-11,0
WO-0003357,CAT-1037,SPLR_15,NUC,Brenda,B,2025-02-11,0
WO-0003358,CAT-1117,SPLR_12,EMBEDDED_A,Adrienne,C,2025-02-11,0
WO-0003359,CAT-1080,SPLR_07,RACK1U,James,B,2025-02-11,1
WO-0003360,CAT-1087,SPLR_09,RACK2U,Felicia,A,2025-02-12,0
WO-0003361,CAT-1008,SPLR_17,EMBEDDED_A,Kyle,B,2025-02-12,0
WO-0003362,CAT-1001,SPLR_01,EDGE_AI,Joseph,A,2025-02-12,0
WO-0003363,CAT-1026,SPLR_10,RACK2U,Steven,B,2025-02-12,1
WO-0003364,CAT-1058,SPLR_01,U25,Ashley,A,2025-02-12,0
WO-0003365,CAT-1000,SPLR_07,NUC,Michelle,A,2025-02-12,0
WO-0003366,CAT-1003,SPLR_11,EMBEDDED_A,Jay,B,2025-02-12,0
WO-0003367,CAT-1083,SPLR_01,NUC,Lisa,A,2025-02-12,0
WO-0003368,CAT-1009,SPLR_04,EDGE_AI,Kimberly,B,2025-02-12,1
WO-0003369,CAT-1085,SPLR_12,EDGE_AI,Samantha,B,2025-02-12,0
WO-0003370,CAT-1117,SPLR_09,EMBEDDED_B,Brenda,A,2025-02-12,0
WO-0003371,CAT-1040,SPLR_06,RACK2U,Adrienne,A,2025-02-12,1
WO-0003372,CAT-1099,SPLR_14,EMBEDDED_B,Gerald,B,2025-02-12,0
WO-0003373,CAT-1080,SPLR_11,NUC,Vicki,A,2025-02-12,0
WO-0003374,CAT-1094,SPLR_17,EDGE_AI,Amy,C,2025-02-12,0
WO-0003375,CAT-1055,SPLR_17,NUC,Katelyn,B,2025-02-12,0
WO-0003376,CAT-1032,SPLR_05,EMBEDDED_B,Susan,B,2025-02-12,0
WO-0003377,CAT-1005,SPLR_14,NUC,Jody,B,2025-02-12,0
WO-0003378,CAT-1047,SPLR_13,EMBEDDED_B,Marissa,B,2025-02-12,0
WO-0003379,CAT-1034,SPLR_04,STORAGE_NODE,Tiffany,A,2025-02-12,0
WO-0003380,CAT-1005,SPLR_05,U25,Ashley,A,2025-02-12,0
WO-0003381,CAT-1069,SPLR_06,EMBEDDED_A,Amy,B,2025-02-12,1
WO-0003382,CAT-1107,SPLR_12,STORAGE_NODE,Jose,C,2025-02-12,0
WO-0003383,CAT-1001,SPLR_15,STORAGE_NODE,Thomas,B,2025-02-12,0
WO-0003384,CAT-1049,SPLR_09,RACK2U,Alice,B,2025-02-12,0
WO-0003385,CAT-1092,SPLR_04,RACK1U,Wesley,A,2025-02-12,1
WO-0003386,CAT-1039,SPLR_07,RACK1U,Anthony,A,2025-02-12,1
WO-0003387,CAT-1107,SPLR_07,EDGE_AI,Michael,B,2025-02-12,0
WO-0003388,CAT-1045,SPLR_10,EMBEDDED_A,Sarah,C,2025-02-12,0
WO-0003389,CAT-1114,SPLR_15,STORAGE_NODE,Rachel,A,2025-02-12,0
WO-0003390,CAT-1087,SPLR_07,EMBEDDED_A,Jonathan,A,2025-02-12,0
WO-0003391,CAT-1094,SPLR_05,STORAGE_NODE,Katherine,B,2025-02-12,1
WO-0003392,CAT-1065,SPLR_01,EMBEDDED_B,Joseph,A,2025-02-12,0
WO-0003393,CAT-1061,SPLR_14,U25,Katherine,A,2025-02-12,0
WO-0003394,CAT-1085,SPLR_11,EMBEDDED_A,Rachel,B,2025-02-12,0
WO-0003395,CAT-1099,SPLR_17,EDGE_AI,Sarah,A,2025-02-12,0
WO-0003396,CAT-1090,SPLR_03,STORAGE_NODE,Timothy,A,2025-02-12,0
WO-0003397,CAT-1095,SPLR_09,U25,John,B,2025-02-12,0
WO-0003398,CAT-1065,SPLR_01,EDGE_AI,Anna,A,2025-02-12,1
WO-0003399,CAT-1019,SPLR_05,STORAGE_NODE,Michael,C,2025-02-12,0
WO-0003400,CAT-1061,SPLR_08,NUC,Steven,A,2025-02-12,0
WO-0003401,CAT-1054,SPLR_06,RACK2U,Anthony,B,2025-02-12,0
WO-0003402,CAT-1107,SPLR_08,EDGE_AI,Jay,C,2025-02-12,0
WO-0003403,CAT-1072,SPLR_15,RACK1U,Susan,A,2025-02-12,0
WO-0003404,CAT-1042,SPLR_15,STORAGE_NODE,Gerald,B,2025-02-12,0
WO-0003405,CAT-1095,SPLR_17,EMBEDDED_A,Brandon,B,2025-02-12,1
WO-0003406,CAT-1118,SPLR_13,EMBEDDED_B,Michelle,A,2025-02-12,0
WO-0003407,CAT-1090,SPLR_07,EDGE_AI,Gilbert,B,2025-02-12,0
WO-0003408,CAT-1064,SPLR_15,EMBEDDED_B,Taylor,B,2025-02-12,0
WO-0003409,CAT-1094,SPLR_03,RACK2U,Thomas,C,2025-02-12,1
WO-0003410,CAT-1046,SPLR_16,EMBEDDED_B,Dawn,A,2025-02-12,0
WO-0003411,CAT-1119,SPLR_13,U25,Allison,B,2025-02-12,1
WO-0003412,CAT-1044,SPLR_05,U25,Donna,B,2025-02-12,1
WO-0003413,CAT-1022,SPLR_03,EDGE_AI,Erin,B,2025-02-12,0
WO-0003414,CAT-1060,SPLR_15,RACK2U,Erica,A,2025-02-12,0
WO-0003415,CAT-1053,SPLR_17,RACK1U,Brian,B,2025-02-12,0
WO-0003416,CAT-1067,SPLR_03,EDGE_AI,Heather,A,2025-02-12,0
WO-0003417,CAT-1091,SPLR_09,RACK2U,Jonathan,B,2025-02-12,0
WO-0003418,CAT-1093,SPLR_05,U25,Taylor,B,2025-02-12,0
WO-0003419,CAT-1013,SPLR_06,EDGE_AI,Vicki,A,2025-02-12,0
WO-0003420,CAT-1097,SPLR_05,EDGE_AI,Adam,A,2025-02-12,0
WO-0003421,CAT-1112,SPLR_03,STORAGE_NODE,Gary,A,2025-02-12,0
WO-0003422,CAT-1117,SPLR_05,RACK2U,Thomas,B,2025-02-12,0
WO-0003423,CAT-1106,SPLR_05,EMBEDDED_A,Kimberly,A,2025-02-12,0
WO-0003424,CAT-1051,SPLR_06,U25,James,A,2025-02-12,0
WO-0003425,CAT-1012,SPLR_17,STORAGE_NODE,Danielle,C,2025-02-12,0
WO-0003426,CAT-1081,SPLR_15,RACK1U,Danielle,A,2025-02-12,0
WO-0003427,CAT-1043,SPLR_15,EMBEDDED_A,Wesley,A,2025-02-12,1
WO-0003428,CAT-1046,SPLR_12,EDGE_AI,Susan,A,2025-02-12,0
WO-0003429,CAT-1062,SPLR_02,RACK1U,Aaron,A,2025-02-12,1
WO-0003430,CAT-1049,SPLR_05,RACK1U,Gilbert,B,2025-02-12,0
WO-0003431,CAT-1108,SPLR_09,EMBEDDED_B,Michelle,A,2025-02-12,0
WO-0003432,CAT-1090,SPLR_02,STORAGE_NODE,Daniel,A,2025-02-12,1
WO-0003433,CAT-1046,SPLR_17,NUC,Susan,B,2025-02-12,0
WO-0003434,CAT-1112,SPLR_06,U25,Trevor,A,2025-02-12,0
WO-0003435,CAT-1053,SPLR_01,EMBEDDED_B,Heather,B,2025-02-12,1
WO-0003436,CAT-1089,SPLR_09,STORAGE_NODE,Katherine,B,2025-02-12,0
WO-0003437,CAT-1041,SPLR_04,RACK2U,Lisa,B,2025-02-12,1
WO-0003438,CAT-1016,SPLR_06,U25,Mark,B,2025-02-12,0
WO-0003439,CAT-1104,SPLR_10,EMBEDDED_B,Derrick,B,2025-02-12,0
WO-0003440,CAT-1040,SPLR_15,NUC,Gerald,A,2025-02-13,0
WO-0003441,CAT-1110,SPLR_03,NUC,Marissa,B,2025-02-13,0
WO-0003442,CAT-1089,SPLR_10,RACK2U,Gregory,B,2025-02-13,0
WO-0003443,CAT-1084,SPLR_03,U25,Donald,A,2025-02-13,1
WO-0003444,CAT-1112,SPLR_11,STORAGE_NODE,Timothy,C,2025-02-13,0
WO-0003445,CAT-1042,SPLR_08,RACK2U,Daniel,A,2025-02-13,1
WO-0003446,CAT-1005,SPLR_13,EMBEDDED_B,Carolyn,A,2025-02-13,0
WO-0003447,CAT-1095,SPLR_09,EMBEDDED_A,Samantha,C,2025-02-13,0
WO-0003448,CAT-1005,SPLR_12,NUC,Susan,A,2025-02-13,1
WO-0003449,CAT-1084,SPLR_07,EDGE_AI,Katherine,B,2025-02-13,0
WO-0003450,CAT-1116,SPLR_08,STORAGE_NODE,Adam,A,2025-02-13,0
WO-0003451,CAT-1118,SPLR_08,RACK2U,Erica,C,2025-02-13,0
WO-0003452,CAT-1025,SPLR_13,RACK1U,Amy,B,2025-02-13,0
WO-0003453,CAT-1106,SPLR_12,EMBEDDED_B,John,A,2025-02-13,0
WO-0003454,CAT-1085,SPLR_10,EMBEDDED_A,Shannon,A,2025-02-13,0
WO-0003455,CAT-1028,SPLR_08,RACK1U,Nathaniel,A,2025-02-13,0
WO-0003456,CAT-1074,SPLR_03,RACK2U,Philip,B,2025-02-13,0
WO-0003457,CAT-1103,SPLR_03,STORAGE_NODE,Erin,A,2025-02-13,0
WO-0003458,CAT-1048,SPLR_11,EMBEDDED_A,Alexis,B,2025-02-13,0
WO-0003459,CAT-1077,SPLR_03,RACK1U,Donna,A,2025-02-13,0
WO-0003460,CAT-1094,SPLR_08,RACK2U,Michael,A,2025-02-13,0
WO-0003461,CAT-1088,SPLR_12,STORAGE_NODE,Donna,A,2025-02-13,0
WO-0003462,CAT-1039,SPLR_02,EMBEDDED_B,Gregory,A,2025-02-13,0
WO-0003463,CAT-1041,SPLR_13,RACK1U,Heather,C,2025-02-13,0
WO-0003464,CAT-1053,SPLR_15,STORAGE_NODE,Alexis,B,2025-02-13,0
WO-0003465,CAT-1035,SPLR_02,EMBEDDED_B,Dawn,B,2025-02-13,1
WO-0003466,CAT-1009,SPLR_07,U25,Andrew,C,2025-02-13,0
WO-0003467,CAT-1096,SPLR_10,EMBEDDED_B,Katelyn,B,2025-02-13,0
WO-0003468,CAT-1001,SPLR_14,EDGE_AI,Anthony,B,2025-02-13,0
WO-0003469,CAT-1046,SPLR_15,NUC,John,A,2025-02-13,1
WO-0003470,CAT-1069,SPLR_08,NUC,Anthony,A,2025-02-13,0
WO-0003471,CAT-1092,SPLR_10,EMBEDDED_A,Katherine,C,2025-02-13,0
WO-0003472,CAT-1019,SPLR_10,EDGE_AI,Thomas,A,2025-02-13,0
WO-0003473,CAT-1084,SPLR_15,NUC,Anthony,A,2025-02-13,0
WO-0003474,CAT-1014,SPLR_01,STORAGE_NODE,Jonathan,A,2025-02-13,0
WO-0003475,CAT-1075,SPLR_13,U25,Kyle,A,2025-02-13,1
WO-0003476,CAT-1013,SPLR_17,RACK2U,Lisa,B,2025-02-13,0
WO-0003477,CAT-1033,SPLR_10,EDGE_AI,Kathy,A,2025-02-13,0
WO-0003478,CAT-1030,SPLR_17,EMBEDDED_A,Susan,A,2025-02-13,0
WO-0003479,CAT-1039,SPLR_16,EDGE_AI,Jody,A,2025-02-13,0
WO-0003480,CAT-1027,SPLR_15,RACK1U,Adam,B,2025-02-13,0
WO-0003481,CAT-1111,SPLR_12,STORAGE_NODE,Gilbert,A,2025-02-13,0
WO-0003482,CAT-1059,SPLR_03,U25,Adam,B,2025-02-13,0
WO-0003483,CAT-1013,SPLR_03,EMBEDDED_A,Andrew,A,2025-02-13,0
WO-0003484,CAT-1049,SPLR_03,U25,Katherine,A,2025-02-13,0
WO-0003485,CAT-1017,SPLR_10,EMBEDDED_B,Adrienne,C,2025-02-13,0
WO-0003486,CAT-1031,SPLR_12,EDGE_AI,Nathaniel,B,2025-02-13,0
WO-0003487,CAT-1108,SPLR_12,NUC,Anthony,A,2025-02-13,0
WO-0003488,CAT-1058,SPLR_03,RACK1U,Anthony,A,2025-02-13,0
WO-0003489,CAT-1095,SPLR_12,STORAGE_NODE,Amy,B,2025-02-13,0
WO-0003490,CAT-1019,SPLR_08,NUC,Nathaniel,C,2025-02-13,0
WO-0003491,CAT-1041,SPLR_13,RACK2U,Anthony,B,2025-02-13,0
WO-0003492,CAT-1017,SPLR_13,EMBEDDED_B,Carmen,A,2025-02-13,0
WO-0003493,CAT-1007,SPLR_01,EMBEDDED_B,Daniel,C,2025-02-13,0
WO-0003494,CAT-1077,SPLR_10,EMBEDDED_A,Marissa,A,2025-02-13,1
WO-0003495,CAT-1111,SPLR_02,RACK1U,Susan,C,2025-02-13,0
WO-0003496,CAT-1042,SPLR_05,EMBEDDED_B,Chad,B,2025-02-13,0
WO-0003497,CAT-1116,SPLR_12,EMBEDDED_A,Michael,B,2025-02-13,0
WO-0003498,CAT-1100,SPLR_15,EDGE_AI,Kelsey,B,2025-02-13,0
WO-0003499,CAT-1067,SPLR_13,RACK2U,Aaron,A,2025-02-13,0
WO-0003500,CAT-1062,SPLR_03,NUC,Dawn,A,2025-02-13,1
WO-0003501,CAT-1091,SPLR_02,RACK2U,Erica,B,2025-02-13,0
WO-0003502,CAT-1101,SPLR_06,NUC,Michael,A,2025-02-13,1
WO-0003503,CAT-1091,SPLR_09,EMBEDDED_B,Sarah,A,2025-02-13,0
WO-0003504,CAT-1046,SPLR_03,EMBEDDED_B,Jonathan,A,2025-02-13,0
WO-0003505,CAT-1060,SPLR_01,NUC,Philip,C,2025-02-13,0
WO-0003506,CAT-1059,SPLR_06,U25,John,B,2025-02-13,0
WO-0003507,CAT-1016,SPLR_09,RACK1U,Chad,B,2025-02-13,0
WO-0003508,CAT-1052,SPLR_12,EMBEDDED_A,Mark,C,2025-02-13,0
WO-0003509,CAT-1004,SPLR_17,EMBEDDED_A,Adam,B,2025-02-13,0
WO-0003510,CAT-1017,SPLR_10,U25,John,C,2025-02-13,1
WO-0003511,CAT-1092,SPLR_07,RACK1U,Michael,B,2025-02-13,0
WO-0003512,CAT-1066,SPLR_12,U25,Gabriel,B,2025-02-13,0
WO-0003513,CAT-1078,SPLR_17,STORAGE_NODE,Katherine,A,2025-02-13,0
WO-0003514,CAT-1054,SPLR_03,U25,Lisa,C,2025-02-13,0
WO-0003515,CAT-1054,SPLR_09,EMBEDDED_B,Danielle,A,2025-02-13,0
WO-0003516,CAT-1119,SPLR_15,RACK1U,Philip,A,2025-02-13,0
WO-0003517,CAT-1078,SPLR_16,EDGE_AI,Nathaniel,A,2025-02-13,0
WO-0003518,CAT-1001,SPLR_12,RACK2U,Rachel,C,2025-02-13,0
WO-0003519,CAT-1044,SPLR_10,NUC,Felicia,C,2025-02-13,0
WO-0003520,CAT-1060,SPLR_08,RACK2U,Jonathan,A,2025-02-14,1
WO-0003521,CAT-1012,SPLR_08,STORAGE_NODE,Jonathan,B,2025-02-14,0
WO-0003522,CAT-1096,SPLR_05,U25,Jonathan,A,2025-02-14,1
WO-0003523,CAT-1067,SPLR_12,RACK1U,Michael,A,2025-02-14,0
WO-0003524,CAT-1012,SPLR_09,NUC,Philip,B,2025-02-14,0
WO-0003525,CAT-1011,SPLR_13,NUC,Joseph,A,2025-02-14,0
WO-0003526,CAT-1103,SPLR_02,STORAGE_NODE,Joseph,C,2025-02-14,0
WO-0003527,CAT-1105,SPLR_08,STORAGE_NODE,John,A,2025-02-14,0
WO-0003528,CAT-1078,SPLR_05,STORAGE_NODE,Derrick,B,2025-02-14,0
WO-0003529,CAT-1104,SPLR_09,EDGE_AI,Joseph,A,2025-02-14,0
WO-0003530,CAT-1078,SPLR_17,RACK2U,Jay,C,2025-02-14,0
WO-0003531,CAT-1028,SPLR_17,U25,Peter,B,2025-02-14,1
WO-0003532,CAT-1000,SPLR_12,U25,Carmen,C,2025-02-14,0
WO-0003533,CAT-1118,SPLR_16,EDGE_AI,Linda,B,2025-02-14,0
WO-0003534,CAT-1060,SPLR_16,U25,Rebecca,A,2025-02-14,0
WO-0003535,CAT-1022,SPLR_01,EMBEDDED_B,Jonathan,A,2025-02-14,1
WO-0003536,CAT-1022,SPLR_16,NUC,Donna,A,2025-02-14,0
WO-0003537,CAT-1093,SPLR_14,NUC,Anthony,B,2025-02-14,1
WO-0003538,CAT-1118,SPLR_11,RACK1U,Daniel,A,2025-02-14,1
WO-0003539,CAT-1045,SPLR_11,EMBEDDED_B,Rebecca,B,2025-02-14,0
WO-0003540,CAT-1071,SPLR_10,RACK1U,Donna,A,2025-02-14,0
WO-0003541,CAT-1091,SPLR_02,U25,Carolyn,A,2025-02-14,0
WO-0003542,CAT-1065,SPLR_02,RACK1U,Anthony,B,2025-02-14,1
WO-0003543,CAT-1071,SPLR_14,RACK1U,Adam,A,2025-02-14,0
WO-0003544,CAT-1084,SPLR_13,STORAGE_NODE,Allison,A,2025-02-14,1
WO-0003545,CAT-1063,SPLR_12,EMBEDDED_A,Erik,B,2025-02-14,0
WO-0003546,CAT-1011,SPLR_16,EDGE_AI,Chad,B,2025-02-14,1
WO-0003547,CAT-1113,SPLR_17,EMBEDDED_A,Susan,A,2025-02-14,0
WO-0003548,CAT-1106,SPLR_04,EMBEDDED_B,Susan,A,2025-02-14,0
WO-0003549,CAT-1035,SPLR_09,NUC,Jay,A,2025-02-14,0
WO-0003550,CAT-1092,SPLR_12,NUC,Michael,C,2025-02-14,0
WO-0003551,CAT-1106,SPLR_09,NUC,Kyle,C,2025-02-14,0
WO-0003552,CAT-1012,SPLR_17,NUC,Gabriel,B,2025-02-14,0
WO-0003553,CAT-1085,SPLR_02,EDGE_AI,Jonathan,B,2025-02-14,0
WO-0003554,CAT-1106,SPLR_15,RACK2U,Jody,A,2025-02-14,0
WO-0003555,CAT-1077,SPLR_05,NUC,Katelyn,A,2025-02-14,0
WO-0003556,CAT-1040,SPLR_11,EMBEDDED_B,Aaron,A,2025-02-14,0
WO-0003557,CAT-1097,SPLR_06,RACK2U,Kathy,B,2025-02-14,0
WO-0003558,CAT-1050,SPLR_10,EMBEDDED_B,Chad,A,2025-02-14,0
WO-0003559,CAT-1105,SPLR_08,RACK1U,Shannon,A,2025-02-14,0
WO-0003560,CAT-1011,SPLR_07,EDGE_AI,Amy,A,2025-02-14,0
WO-0003561,CAT-1015,SPLR_15,EMBEDDED_A,Theresa,A,2025-02-14,0
WO-0003562,CAT-1031,SPLR_05,NUC,Adrienne,B,2025-02-14,0
WO-0003563,CAT-1025,SPLR_05,EMBEDDED_B,Linda,A,2025-02-14,0
WO-0003564,CAT-1070,SPLR_13,EMBEDDED_A,Michael,B,2025-02-14,1
WO-0003565,CAT-1078,SPLR_17,RACK1U,Felicia,C,2025-02-14,0
WO-0003566,CAT-1115,SPLR_02,EMBEDDED_B,Adrienne,B,2025-02-14,0
WO-0003567,CAT-1097,SPLR_12,EDGE_AI,Jonathan,A,2025-02-14,0
WO-0003568,CAT-1104,SPLR_05,STORAGE_NODE,Nathaniel,A,2025-02-14,0
WO-0003569,CAT-1000,SPLR_09,STORAGE_NODE,Mark,B,2025-02-14,0
WO-0003570,CAT-1014,SPLR_09,STORAGE_NODE,Michael,A,2025-02-14,0
WO-0003571,CAT-1046,SPLR_05,STORAGE_NODE,Jonathan,A,2025-02-14,0
WO-0003572,CAT-1018,SPLR_16,U25,Brenda,A,2025-02-14,0
WO-0003573,CAT-1069,SPLR_13,STORAGE_NODE,Daniel,C,2025-02-14,0
WO-0003574,CAT-1029,SPLR_01,EMBEDDED_B,Philip,A,2025-02-14,0
WO-0003575,CAT-1024,SPLR_13,RACK2U,Daniel,B,2025-02-14,0
WO-0003576,CAT-1115,SPLR_07,EMBEDDED_A,Nathaniel,A,2025-02-14,0
WO-0003577,CAT-1012,SPLR_08,STORAGE_NODE,Gerald,C,2025-02-14,0
WO-0003578,CAT-1083,SPLR_12,U25,Jay,B,2025-02-14,0
WO-0003579,CAT-1018,SPLR_01,EMBEDDED_B,Heather,A,2025-02-14,0
WO-0003580,CAT-1104,SPLR_11,U25,Linda,B,2025-02-14,1
WO-0003581,CAT-1045,SPLR_06,EMBEDDED_A,Michelle,A,2025-02-14,1
WO-0003582,CAT-1014,SPLR_15,EMBEDDED_A,James,A,2025-02-14,0
WO-0003583,CAT-1079,SPLR_10,NUC,Andrew,B,2025-02-14,0
WO-0003584,CAT-1039,SPLR_14,RACK2U,Kimberly,A,2025-02-14,0
WO-0003585,CAT-1101,SPLR_02,EMBEDDED_B,Gilbert,B,2025-02-14,0
WO-0003586,CAT-1009,SPLR_12,RACK2U,Kelsey,C,2025-02-14,0
WO-0003587,CAT-1060,SPLR_08,STORAGE_NODE,Andrew,A,2025-02-14,0
WO-0003588,CAT-1083,SPLR_05,EMBEDDED_A,Daniel,A,2025-02-14,0
WO-0003589,CAT-1032,SPLR_14,U25,Chad,A,2025-02-14,0
